,Season,Week,Winner,Logo1,Name1,Abbrev1,Wins1,Losses1,Ties1,Score1,CurrentStatsTotal1,ExpectedWins1,PFonWins1,PAonLosses1,PFonLosses1,PAonWins1,Logo2,Name2,Abbrev2,Wins2,Losses2,Ties2,Score2,CurrentStatsTotal2,ExpectedWins2,PFonWins2,PAonLosses2,PFonLosses2,PAonWins2,Type,MedPF1,MedPA1,MedPF2,MedPA2
276,2020,3,AWAY,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,102.7,,0.9333333333333332,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,67.1,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
277,2020,3,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,79.4,,0.4666666666666667,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,109.1,,1.0,0,0,0,0,Regular,0,0,0,0
278,2020,3,HOME,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,73.5,,0.2,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,101.5,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
279,2020,3,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,78.4,,0.2666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,84.2,,0.6,0,0,0,0,Regular,0,0,0,0
280,2020,4,HOME,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,92.1,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,101.0,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
281,2020,4,HOME,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,59.9,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,85.6,,0.6,0,0,0,0,Regular,0,0,0,0
282,2020,4,HOME,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,22.1,,0.0,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,104.0,,0.8,0,0,0,0,Regular,0,0,0,0
283,2020,4,HOME,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,36.4,,0.0666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,83.2,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
284,2020,4,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,67.2,,0.2666666666666666,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,107.9,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
285,2020,4,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,117.0,,0.9333333333333332,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,79.9,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
286,2020,4,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,72.1,,0.4,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,134.4,,1.0,0,0,0,0,Regular,0,0,0,0
287,2020,4,AWAY,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,70.5,,0.3333333333333333,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,62.9,,0.2,0,0,0,0,Regular,0,0,0,0
288,2020,5,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,60.6,,0.2,0,0,0,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,28.8,,0.0,0,0,0,0,Regular,0,0,0,0
289,2020,5,AWAY,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,98.0,,1.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,89.0,,0.8,0,0,0,0,Regular,0,0,0,0
290,2020,5,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,53.5,,0.1333333333333333,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,85.8,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
291,2020,5,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,89.5,,0.8666666666666667,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,77.7,,0.4,0,0,0,0,Regular,0,0,0,0
292,2020,5,AWAY,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,85.9,,0.7333333333333333,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,80.3,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
293,2020,5,HOME,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,71.3,,0.3333333333333333,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,79.2,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
294,2020,5,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,44.4,,0.0666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,84.9,,0.6,0,0,0,0,Regular,0,0,0,0
295,2020,5,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,61.0,,0.2666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,89.6,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
296,2020,6,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,92.3,,0.9333333333333332,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,64.1,,0.2,0,0,0,0,Regular,0,0,0,0
297,2020,6,AWAY,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,73.0,,0.4,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,54.2,,0.0,0,0,0,0,Regular,0,0,0,0
298,2020,6,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,73.3,,0.4666666666666667,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,82.5,,0.6,0,0,0,0,Regular,0,0,0,0
299,2020,6,HOME,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,85.7,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,107.0,,1.0,0,0,0,0,Regular,0,0,0,0
300,2020,6,AWAY,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,83.3,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,64.4,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
301,2020,6,HOME,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,58.9,,0.0666666666666666,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,62.0,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
302,2020,6,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,89.2,,0.8,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,76.2,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
303,2020,6,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,66.6,,0.3333333333333333,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,91.2,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
304,2020,7,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,57.3,,0.0,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,75.4,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
305,2020,7,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,74.1,,0.4666666666666667,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,70.6,,0.2,0,0,0,0,Regular,0,0,0,0
306,2020,7,AWAY,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,114.3,,1.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,100.3,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
307,2020,7,AWAY,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,88.0,,0.8,0,0,0,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,75.6,,0.6,0,0,0,0,Regular,0,0,0,0
308,2020,7,AWAY,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,77.5,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,72.3,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
309,2020,7,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,83.9,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,58.0,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
310,2020,7,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,68.2,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,88.7,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
311,2020,7,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,73.3,,0.4,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,72.4,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
312,2020,8,AWAY,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,86.1,,0.7333333333333333,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,52.0,,0.2,0,0,0,0,Regular,0,0,0,0
313,2020,8,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,73.9,,0.4666666666666667,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,90.1,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
314,2020,8,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,43.2,,0.0666666666666666,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,75.6,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
315,2020,8,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,45.6,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,40.1,,0.0,0,0,0,0,Regular,0,0,0,0
316,2020,8,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,88.0,,0.8,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,65.2,,0.4,0,0,0,0,Regular,0,0,0,0
317,2020,8,AWAY,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,118.3,,1.0,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,64.2,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
318,2020,8,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,80.7,,0.6,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,81.4,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
319,2020,8,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,105.1,,0.9333333333333332,0,0,0,0,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,52.4,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
320,2020,9,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,59.5,,0.0666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,54.8,,0.0,0,0,0,0,Regular,0,0,0,0
321,2020,9,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,60.2,,0.1333333333333333,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,91.9,,0.8,0,0,0,0,Regular,0,0,0,0
322,2020,9,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,74.7,,0.4666666666666667,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,77.4,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
323,2020,9,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,84.1,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,92.9,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
324,2020,9,AWAY,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,99.3,,0.9333333333333332,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,60.6,,0.2,0,0,0,0,Regular,0,0,0,0
325,2020,9,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,75.1,,0.5333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,64.8,,0.4,0,0,0,0,Regular,0,0,0,0
326,2020,9,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,60.7,,0.2666666666666666,0,0,0,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,75.5,,0.6,0,0,0,0,Regular,0,0,0,0
327,2020,9,AWAY,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,99.9,,1.0,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,60.9,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
328,2020,10,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,76.3,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,58.5,,0.3333333333333333,0,0,0,0,Regular,0,0,0,0
329,2020,10,HOME,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,29.6,,0.0,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,94.9,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
330,2020,10,AWAY,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,89.1,,0.8,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,67.1,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
331,2020,10,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,49.2,,0.2,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CrazyHelmets-ToddDetwiler/Helmets_11.svg,Igara  Boys ,IGB,9,4,0,100.7,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
332,2020,10,HOME,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,52.8,,0.2666666666666666,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,7,6,0,84.8,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
333,2020,10,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,75.0,,0.5333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,42.0,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
334,2020,10,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,63.8,,0.4,0,0,0,0,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,130.0,,1.0,0,0,0,0,Regular,0,0,0,0
335,2020,10,AWAY,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,75.3,,0.6,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,32.1,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
336,2020,11,HOME,https://uploaddeimagens.com.br/images/001/725/567/full/logo.jpg?1542139515,Team Otavio,OTAV,5,8,0,71.1,,0.3333333333333333,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,10,3,0,80.3,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
337,2020,11,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/ShieldsOfGlory-LDopa/ShieldsOfGlory-02.svg,Recife Black Mambas,JOAO,11,2,0,80.3,,0.7333333333333333,0,0,0,0,http://imagizer.imageshack.us/a/img922/1025/Qt8enM.jpg,Team Britto,BRIT,8,5,0,72.6,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
338,2020,11,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Opt outs,NE,5,8,0,59.5,,0.1333333333333333,0,0,0,0,https://imageshack.com/a/img923/4306/Sll1KD.jpg,Maria Farinha Green n Gold,MFGG,7,6,0,107.8,,1.0,0,0,0,0,Regular,0,0,0,0
339,2020,11,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-27.svg,Curado Sport Saints,CSS,6,7,0,82.3,,0.8,0,0,0,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Bras%C3%A3o_do_Estado_de_Pernambuco.png,KAISER TROOPERS,KATO,4,9,0,59.3,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
340,2020,11,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,3,10,0,48.9,,0.0,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarsAndFlames/stars_flames-2.svg,CDU Steamers,STM,5,8,0,78.8,,0.6,0,0,0,0,Regular,0,0,0,0
341,2020,11,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,8,5,0,77.5,,0.5333333333333333,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,5,0,93.7,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
342,2020,11,HOME,https://cdn-std.dprcdn.net/files/acc_464038/pbLQg8,Bonus Team,BT,4,9,0,70.1,,0.2666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,4,9,0,94.3,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
